customer_id,customer_name,city
CUST3308,Aarav Das,Bengaluru
CUST2111,Aarav Iyer,Bengaluru
CUST2616,Anjali Verma,Bengaluru
CUST2071,Rahul Verma,Bengaluru
CUST2898,Vikram Verma,Bengaluru
CUST3327,Anjali Mehta,Bengaluru
CUST2873,Vikram Gupta,Bengaluru
CUST2004,Vikram Singh,Bengaluru
CUST2076,Pooja Iyer,Bengaluru
CUST2720,Deepika Rao,Bengaluru
CUST3049,Simran Iyer,Bengaluru
CUST2632,Ramesh Mishra,Bengaluru
CUST2445,Rahul Patel,Bengaluru
CUST3081,Rohan Joshi,Bengaluru
CUST3431,Anjali Das,Bengaluru
CUST2157,Karan Patel,Bengaluru
CUST3051,Rohan Mehta,Bengaluru
CUST3408,Aditya Mehta,Bengaluru
CUST3418,Aditya Reddy,Bengaluru
CUST3265,Deepika Gupta,Bengaluru
CUST2135,Amit Verma,Bengaluru
CUST2954,Anjali Reddy,Bengaluru
CUST2092,Priya Rao,Bengaluru
CUST2065,Aditya Gupta,Bengaluru
CUST2300,Rahul Gupta,Bengaluru
CUST2699,Aditya Joshi,Bengaluru
CUST2929,Aditya Das,Bengaluru
CUST2529,Karan Reddy,Bengaluru
CUST2230,Anjali Joshi,Bengaluru
CUST2126,Aditya Das,Bengaluru
CUST2883,Aarav Gupta,Bengaluru
CUST2994,Simran Mishra,Bengaluru
CUST2011,Vikram Patel,Bengaluru
CUST2292,Priya Sharma,Bengaluru
CUST2035,Vikram Patel,Bengaluru
CUST2232,Simran Sen,Bengaluru
CUST3185,Pooja Verma,Bengaluru
CUST2956,Anjali Kumar,Bengaluru
CUST2358,Rohan Joshi,Bengaluru
CUST2912,Ramesh Reddy,Bengaluru
CUST2793,Pooja Sen,Bengaluru
CUST2546,Aarav Sharma,Bengaluru
CUST2278,Rahul Mishra,Bengaluru
CUST2159,Amit Rao,Bengaluru
CUST2590,Aditya Reddy,Bengaluru
CUST2613,Aditya Patel,Bengaluru
CUST3444,Pooja Mehta,Bengaluru
CUST2724,Aarav Sharma,Bengaluru
CUST2780,Suresh Iyer,Bengaluru
CUST2722,Amit Mehta,Bengaluru
CUST2712,Vikram Rao,Bengaluru
CUST2109,Priya Sen,Bengaluru
CUST2750,Rohan Joshi,Bengaluru
CUST2355,Karan Sen,Bengaluru
CUST2477,Rahul Rao,Bengaluru
CUST3100,Neha Kumar,Bengaluru
CUST2620,Rohan Sen,Bengaluru
CUST2939,Simran Patel,Bengaluru
CUST2692,Simran Verma,Bengaluru
CUST3496,Neha Singh,Bengaluru
CUST2059,Suresh Kumar,Bengaluru
CUST3465,Rahul Iyer,Bengaluru
CUST2557,Aditya Singh,Bengaluru
CUST2612,Neha Kumar,Bengaluru
CUST2150,Rohan Joshi,Bengaluru
CUST3385,Priya Verma,Bengaluru
CUST3495,Deepika Reddy,Bengaluru
CUST3180,Pooja Patel,Bengaluru
CUST2309,Aarav Sharma,Bengaluru
CUST2258,Rohan Singh,Bengaluru
CUST2903,Priya Singh,Bengaluru
CUST2999,Aditya Verma,Bengaluru
CUST2107,Suresh Gupta,Bengaluru
CUST2949,Priya Rao,Bengaluru
CUST3366,Aditya Das,Bengaluru
CUST3397,Simran Rao,Bengaluru
CUST2625,Suresh Mehta,Bengaluru
CUST2168,Rahul Das,Bengaluru
CUST2579,Simran Kumar,Bengaluru
CUST2001,Rahul Patel,Bengaluru
CUST3425,Vikram Iyer,Bengaluru
CUST2576,Neha Reddy,Bengaluru
CUST3359,Simran Mehta,Bengaluru
CUST2234,Pooja Sen,Bengaluru
CUST2265,Anjali Verma,Bengaluru
CUST3079,Amit Patel,Bengaluru
CUST2378,Neha Iyer,Bengaluru
CUST3146,Amit Gupta,Bengaluru
CUST2710,Anjali Das,Bengaluru
CUST3135,Karan Reddy,Bengaluru
CUST2435,Vikram Sharma,Bengaluru
CUST2263,Pooja Das,Bengaluru
CUST2008,Neha Joshi,Bengaluru
CUST3151,Vikram Rao,Bengaluru
CUST2289,Simran Nair,Bengaluru
CUST3054,Aarav Rao,Bengaluru
CUST3010,Neha Nair,Bengaluru
CUST2115,Pooja Joshi,Bengaluru
CUST3349,Neha Mehta,Bengaluru
CUST2764,Aditya Nair,Bengaluru
CUST2238,Aarav Kumar,Bengaluru
CUST2318,Aditya Mishra,Bengaluru
CUST3275,Amit Gupta,Bengaluru
CUST2551,Simran Iyer,Bengaluru
CUST3294,Rohan Iyer,Bengaluru
CUST3281,Anjali Sen,Bengaluru
CUST3061,Karan Reddy,Bengaluru
CUST3269,Rahul Rao,Bengaluru
CUST2506,Pooja Kumar,Bengaluru
CUST3030,Aarav Iyer,Bengaluru
CUST2128,Aditya Mehta,Bengaluru
CUST2400,Pooja Reddy,Bengaluru
CUST3306,Simran Nair,Bengaluru
CUST3250,Rahul Nair,Bengaluru
CUST2114,Suresh Singh,Bengaluru
CUST3114,Aditya Nair,Bengaluru
CUST2163,Amit Rao,Bengaluru
CUST3176,Aarav Sharma,Bengaluru
CUST2901,Amit Mehta,Bengaluru
CUST2718,Ramesh Sen,Bengaluru
CUST2383,Rohan Mehta,Bengaluru
CUST3102,Ramesh Rao,Bengaluru
CUST3293,Aarav Sharma,Bengaluru
CUST2499,Deepika Verma,Bengaluru
CUST2561,Simran Gupta,Bengaluru
CUST2038,Simran Sen,Bengaluru
CUST3048,Simran Mehta,Bengaluru
CUST2651,Priya Das,Bengaluru
CUST2602,Amit Iyer,Bengaluru
CUST2649,Priya Verma,Bengaluru
CUST3043,Suresh Mishra,Bengaluru
CUST3355,Ramesh Joshi,Bengaluru
CUST2870,Vikram Singh,Bengaluru
CUST3445,Simran Sen,Bengaluru
CUST2647,Anjali Joshi,Bengaluru
CUST3131,Anjali Das,Bengaluru
CUST2436,Karan Kumar,Bengaluru
CUST2684,Rohan Das,Bengaluru
CUST2399,Karan Verma,Bengaluru
CUST3060,Vikram Sharma,Bengaluru
